6000
HE2,2005.8203149907542,15:54:57.374300
Dist,1.4960629921259843,15:54:57.377041
HE2,2147.91437642962,15:54:57.402237
Dist,1.4566929133858268,15:54:57.404981
HE2,2187.2103877141294,15:54:57.429667
Dist,1.5748031496062993,15:54:57.432427
HE1,486.1852563087064,15:54:57.443722
Dist,1.4960629921259843,15:54:57.446463
HE2,2301.148845119877,15:54:57.455729
Dist,1.4173228346456694,15:54:57.458443
HE2,2315.674481946336,15:54:57.481666
Dist,1.2598425196850394,15:54:57.484563
HE2,2438.6197273176545,15:54:57.506267
Dist,1.6141732283464567,15:54:57.509040
HE2,2464.024752039008,15:54:57.530623
Dist,1.4566929133858268,15:54:57.533417
HE1,636.2477151200274,15:54:57.538014
Dist,1.6141732283464567,15:54:57.543694
HE2,2604.0255789408334,15:54:57.553641
Dist,1.4173228346456694,15:54:57.556363
HE2,2633.1520408483566,15:54:57.576434
Dist,1.4173228346456694,15:54:57.579178
HE2,2682.837862328497,15:54:57.598801
Dist,1.4960629921259843,15:54:57.601548
HE1,795.797542326252,15:54:57.613421
Dist,1.3779527559055118,15:54:57.616168
HE2,2677.585623543682,15:54:57.621189
Dist,1.299212598425197,15:54:57.626909
HE2,2726.0522552970233,15:54:57.643224
Dist,1.299212598425197,15:54:57.645980
HE2,2739.0776799416612,15:54:57.665122
Dist,1.4566929133858268,15:54:57.667862
HE1,898.6061259614218,15:54:57.680179
Dist,1.4173228346456694,15:54:57.682923
HE2,2763.258484951632,15:54:57.686835
Dist,1.4960629921259843,15:54:57.693673
HE2,2759.9249860171303,15:54:57.708572
Dist,1.3779527559055118,15:54:57.711313
HE2,2802.898479701509,15:54:57.729981
Dist,1.5748031496062993,15:54:57.732742
HE1,985.8280449395947,15:54:57.741045
Dist,1.4173228346456694,15:54:57.743771
HE2,2792.5103474295097,15:54:57.751464
Dist,1.2598425196850394,15:54:57.754200
HE2,2794.9294210415255,15:54:57.772935
Dist,1.3779527559055118,15:54:57.775675
HE2,2759.0777428161077,15:54:57.794682
Dist,1.299212598425197,15:54:57.797427
HE1,1055.383221780484,15:54:57.797887
Dist,1.4960629921259843,15:54:57.807653
HE2,2790.6523691768593,15:54:57.816173
Dist,1.299212598425197,15:54:57.818894
HE2,2787.252489229031,15:54:57.837707
Dist,1.4960629921259843,15:54:57.840449
HE1,1113.492619730275,15:54:57.851787
Dist,1.3385826771653544,15:54:57.854527
HE2,2791.1166319151766,15:54:57.859185
Dist,1.1811023622047245,15:54:57.864854
HE2,2775.6015352715403,15:54:57.880821
Dist,1.141732283464567,15:54:57.883587
HE2,2793.87443796836,15:54:57.902298
Dist,1.3385826771653544,15:54:57.905046
HE1,1120.2435832376273,15:54:57.905332
Dist,1.2598425196850394,15:54:57.915113
HE2,2775.7546077231063,15:54:57.923902
Dist,1.220472440944882,15:54:57.926619
HE2,2779.832541698884,15:54:57.945498
Dist,1.220472440944882,15:54:57.948267
HE1,1313.0725883875277,15:54:57.951032
Dist,1.3385826771653544,15:54:57.958426
HE2,2773.429727019253,15:54:57.967114
Dist,1.3385826771653544,15:54:57.969854
HE2,2797.601467400367,15:54:57.988587
Dist,1.299212598425197,15:54:57.991378
HE1,1317.1893204645735,15:54:57.996586
Dist,1.220472440944882,15:54:58.001656
HE2,2777.8993962005893,15:54:58.010179
Dist,1.1811023622047245,15:54:58.012924
HE2,2782.1066595914035,15:54:58.031745
Dist,1.2598425196850394,15:54:58.034515
HE1,1386.8753478785607,15:54:58.039848
Dist,1.2598425196850394,15:54:58.044321
HE2,2769.0658216148413,15:54:58.053412
Dist,1.141732283464567,15:54:58.056155
HE2,2740.300535737619,15:54:58.075309
Dist,1.141732283464567,15:54:58.078054
HE1,1439.544211694448,15:54:58.081522
Dist,1.141732283464567,15:54:58.088386
HE2,2700.369551687877,15:54:58.097529
Dist,1.141732283464567,15:54:58.100268
HE2,2668.9246171467357,15:54:58.120022
Dist,1.1023622047244095,15:54:58.122785
HE1,1442.2915436857036,15:54:58.123126
Dist,1.062992125984252,15:54:58.132921
HE2,2640.6673592092425,15:54:58.142728
Dist,1.062992125984252,15:54:58.145511
HE1,1511.8785970898866,15:54:58.162840
Dist,1.1023622047244095,15:54:58.165586
HE2,2591.1025081339317,15:54:58.165866
Dist,0.984251968503937,15:54:58.175629
HE2,2586.4156217882837,15:54:58.189082
Dist,1.1811023622047245,15:54:58.191841
HE1,1478.6899347787767,15:54:58.203395
Dist,1.062992125984252,15:54:58.206115
HE2,2549.522227175102,15:54:58.212615
Dist,1.1023622047244095,15:54:58.215939
HE2,2505.1090007764437,15:54:58.236571
Dist,1.1023622047244095,15:54:58.239323
HE1,1490.9635106553153,15:54:58.243630
Dist,1.1023622047244095,15:54:58.249277
HE2,2492.2332808461333,15:54:58.260640
Dist,1.062992125984252,15:54:58.263378
HE1,1500.5201712439034,15:54:58.283626
Dist,1.1023622047244095,15:54:58.286392
HE2,1225.455129797087,15:54:58.309604
Dist,1.062992125984252,15:54:58.312341
HE1,1504.3682338524075,15:54:58.323513
Dist,1.062992125984252,15:54:58.326258
HE2,2408.766032390214,15:54:58.334515
Dist,1.0236220472440944,15:54:58.337254
HE2,2390.984009956961,15:54:58.359605
Dist,1.062992125984252,15:54:58.362341
HE1,1480.8303911876853,15:54:58.364017
Dist,1.141732283464567,15:54:58.372586
HE2,2350.891562663478,15:54:58.385128
Dist,0.984251968503937,15:54:58.387864
HE1,1435.1276260863615,15:54:58.405839
Dist,1.062992125984252,15:54:58.408572
HE2,2330.2120409637214,15:54:58.410859
Dist,1.0236220472440944,15:54:58.419080
HE2,2302.369904120618,15:54:58.436941
Dist,1.062992125984252,15:54:58.439687
HE1,1410.6403587443947,15:54:58.448363
Dist,1.062992125984252,15:54:58.451089
HE2,2295.397862016126,15:54:58.463078
Dist,1.0236220472440944,15:54:58.465819
HE2,2273.9928434597173,15:54:58.489464
Dist,1.0236220472440944,15:54:58.492203
HE1,1359.9546066177068,15:54:58.492473
Dist,1.0236220472440944,15:54:58.502245
HE2,2258.543773838905,15:54:58.516028
Dist,1.062992125984252,15:54:58.518766
HE1,1413.5800347134455,15:54:58.534930
Dist,1.062992125984252,15:54:58.537692
HE2,2231.46776381709,15:54:58.542909
Dist,1.062992125984252,15:54:58.547976
HE2,2221.049547243747,15:54:58.569932
Dist,1.062992125984252,15:54:58.572672
HE1,1312.305702724125,15:54:58.580656
Dist,1.062992125984252,15:54:58.583400
HE2,2198.157329280436,15:54:58.597227
Dist,1.0236220472440944,15:54:58.599969
HE2,2179.0478829335875,15:54:58.624764
Dist,1.141732283464567,15:54:58.627510
HE1,1260.2635123969012,15:54:58.628248
Dist,1.1811023622047245,15:54:58.637471
HE2,2156.657782653035,15:54:58.652578
Dist,1.0236220472440944,15:54:58.655306
HE1,1231.427606758562,15:54:58.676991
Dist,1.1023622047244095,15:54:58.679758
HE2,2158.5446061739303,15:54:58.680366
Dist,1.0236220472440944,15:54:58.689576
HE2,2133.474401688751,15:54:58.708503
Dist,1.062992125984252,15:54:58.711242
HE1,1187.0671698113208,15:54:58.727537
Dist,1.1811023622047245,15:54:58.730278
HE2,2134.5782723756533,15:54:58.736608
Dist,1.1811023622047245,15:54:58.740537
HE2,2104.201073596548,15:54:58.765126
Dist,0.984251968503937,15:54:58.767848
HE1,1143.1009202649054,15:54:58.780024
Dist,1.1023622047244095,15:54:58.782763
HE2,2100.84598752807,15:54:58.793682
Dist,1.1811023622047245,15:54:58.796416
HE2,2070.801056555333,15:54:58.822660
Dist,1.1023622047244095,15:54:58.825406
HE1,1075.398224037878,15:54:58.835805
Dist,1.141732283464567,15:54:58.838541
HE2,2063.0599345810483,15:54:58.851744
Dist,1.141732283464567,15:54:58.854489
HE2,2035.6252274988474,15:54:58.881216
Dist,1.1811023622047245,15:54:58.883959
HE1,1016.9776567241986,15:54:58.894815
Dist,1.1811023622047245,15:54:58.897548
HE2,2039.99805450625,15:54:58.910624
Dist,1.1023622047244095,15:54:58.913367
HE2,2006.0921345269317,15:54:58.940537
Dist,1.220472440944882,15:54:58.943309
HE1,954.5055053422491,15:54:58.957667
Dist,1.1023622047244095,15:54:58.960390
HE2,2113.425375390507,15:54:58.968926
Dist,1.141732283464567,15:54:58.971667
HE2,2132.1729405485094,15:54:58.997068
Dist,1.220472440944882,15:54:58.999808
HE1,967.7599772344468,15:54:59.019688
Dist,1.220472440944882,15:54:59.022457
HE2,2271.734820993338,15:54:59.023480
Dist,1.2598425196850394,15:54:59.032658
HE2,2302.4120327166934,15:54:59.049540
Dist,1.299212598425197,15:54:59.052310
HE2,2366.3432660391727,15:54:59.074895
Dist,1.220472440944882,15:54:59.077636
HE1,1029.8878271367478,15:54:59.077919
Dist,1.141732283464567,15:54:59.087688
HE2,2364.5423282908955,15:54:59.100271
Dist,1.2598425196850394,15:54:59.103014
HE2,2433.3143818529907,15:54:59.124929
Dist,1.3385826771653544,15:54:59.127674
HE1,1084.355203571167,15:54:59.133259
Dist,1.1811023622047245,15:54:59.137736
HE2,2438.4070693564327,15:54:59.149532
Dist,1.1023622047244095,15:54:59.152263
HE2,2587.106935049448,15:54:59.172722
Dist,1.1811023622047245,15:54:59.175483
HE1,1176.2644019313195,15:54:59.184267
Dist,1.141732283464567,15:54:59.187026
HE2,2602.5982729200064,15:54:59.195779
Dist,1.220472440944882,15:54:59.198516
HE2,2720.3355312939143,15:54:59.217837
Dist,1.220472440944882,15:54:59.220577
HE1,1314.6227863971164,15:54:59.229916
Dist,1.2598425196850394,15:54:59.232652
HE2,2741.0765711796103,15:54:59.239723
Dist,1.141732283464567,15:54:59.243042
HE2,2807.620322645425,15:54:59.261095
Dist,1.1811023622047245,15:54:59.263836
HE1,1439.6842123328813,15:54:59.271590
Dist,1.141732283464567,15:54:59.274320
HE2,2821.850149133233,15:54:59.282339
Dist,1.0236220472440944,15:54:59.285099
HE2,2862.8432967408,15:54:59.303317
Dist,1.1023622047244095,15:54:59.306057
HE1,1555.2315621639661,15:54:59.310167
Dist,1.062992125984252,15:54:59.315849
HE2,2868.52127526188,15:54:59.324241
Dist,1.062992125984252,15:54:59.327007
HE2,2861.8991516364545,15:54:59.345199
Dist,1.220472440944882,15:54:59.347963
HE1,1573.463883105434,15:54:59.348293
Dist,1.062992125984252,15:54:59.358035
HE2,2845.5894524977953,15:54:59.366272
Dist,1.141732283464567,15:54:59.369029
HE1,1762.4977413593865,15:54:59.382340
Dist,1.141732283464567,15:54:59.385067
HE2,2881.0001030325925,15:54:59.387087
Dist,1.062992125984252,15:54:59.395132
HE2,2853.429786269063,15:54:59.408137
Dist,1.141732283464567,15:54:59.410886
HE1,1770.6699689008344,15:54:59.416220
Dist,1.0236220472440944,15:54:59.420696
HE2,2908.402366863905,15:54:59.428765
Dist,1.062992125984252,15:54:59.431498
HE1,1881.9227662947565,15:54:59.448113
Dist,1.062992125984252,15:54:59.450875
HE2,1451.4920492101119,15:54:59.470102
Dist,1.1023622047244095,15:54:59.472845
HE1,1962.4464078230153,15:54:59.478671
Dist,0.984251968503937,15:54:59.482577
HE2,2917.1002666048453,15:54:59.490679
Dist,0.984251968503937,15:54:59.493505
HE1,2051.8405218100283,15:54:59.507921
Dist,1.0236220472440944,15:54:59.510667
HE2,2936.570748442204,15:54:59.511092
Dist,0.984251968503937,15:54:59.520246
HE2,2914.6339599041034,15:54:59.531690
Dist,0.9448818897637796,15:54:59.534440
HE1,2101.881232773741,15:54:59.536462
Dist,0.984251968503937,15:54:59.544486
HE2,2938.3879969642126,15:54:59.552106
Dist,0.9055118110236221,15:54:59.554884
HE1,2161.5109897188795,15:54:59.564220
Dist,0.9448818897637796,15:54:59.566923
HE2,2902.1638951034433,15:54:59.572780
Dist,0.984251968503937,15:54:59.576766
HE1,2218.347731039103,15:54:59.591282
Dist,1.062992125984252,15:54:59.594032
HE2,2783.0912147217555,15:54:59.594326
Dist,0.9448818897637796,15:54:59.603495
HE2,3051.475548980854,15:54:59.614003
Dist,0.9448818897637796,15:54:59.616747
HE1,2320.8425401626796,15:54:59.617114
Dist,0.9448818897637796,15:54:59.626274
HE2,2949.2352045001758,15:54:59.634348
Dist,1.062992125984252,15:54:59.637093
HE1,2417.698530118167,15:54:59.641948
Dist,0.8661417322834646,15:54:59.647022
HE2,2946.4037840116143,15:54:59.654712
Dist,0.9055118110236221,15:54:59.657456
HE1,2471.4051145068156,15:54:59.666215
Dist,0.8661417322834646,15:54:59.668929
HE2,2933.0113517167433,15:54:59.675168
Dist,0.9448818897637796,15:54:59.678495
HE1,2475.391879131256,15:54:59.690453
Dist,0.9055118110236221,15:54:59.693238
HE2,2883.475869654888,15:54:59.695967
Dist,0.8267716535433072,15:54:59.702783
HE1,2515.92825865275,15:54:59.714317
Dist,0.8267716535433072,15:54:59.717056
HE2,2806.7122447386323,15:54:59.717339
Dist,0.7874015748031497,15:54:59.726483
HE2,3039.9381522999615,15:54:59.737094
Dist,0.8267716535433072,15:54:59.739831
HE1,2324.7015352781423,15:54:59.740106
Dist,0.8267716535433072,15:54:59.749276
HE2,2957.8317387931643,15:54:59.757376
Dist,0.7874015748031497,15:54:59.760109
HE1,2958.6663218039457,15:54:59.760387
Dist,0.7480314960629921,15:54:59.770124
HE2,2948.7168551174645,15:54:59.777724
Dist,0.7874015748031497,15:54:59.780462
HE1,2948.889617998594,15:54:59.780733
Dist,0.8661417322834646,15:54:59.789882
HE2,2977.7459089134218,15:54:59.797874
Dist,0.7480314960629921,15:54:59.800614
HE1,2834.467984456834,15:54:59.801900
Dist,0.8267716535433072,15:54:59.810466
HE2,2920.485551816177,15:54:59.818419
Dist,0.7874015748031497,15:54:59.821155
HE1,2773.338035308898,15:54:59.823540
Dist,0.8267716535433072,15:54:59.830945
HE2,2939.8296788663947,15:54:59.838828
Dist,0.8267716535433072,15:54:59.841563
HE1,2870.6153968996314,15:54:59.844454
Dist,0.8267716535433072,15:54:59.851285
HE2,2939.211642003714,15:54:59.859243
Dist,0.7480314960629921,15:54:59.861984
HE1,2980.53201317005,15:54:59.864575
Dist,0.8661417322834646,15:54:59.871977
HE2,2976.372409877945,15:54:59.879400
Dist,0.7874015748031497,15:54:59.882134
HE1,3075.228389178092,15:54:59.884086
Dist,0.7086614173228347,15:54:59.891486
HE2,2965.5346979177716,15:54:59.899633
Dist,0.8267716535433072,15:54:59.902368
HE1,3106.048233813038,15:54:59.903400
Dist,0.7874015748031497,15:54:59.911972
HE2,2992.547000416196,15:54:59.919695
Dist,0.7480314960629921,15:54:59.922459
HE1,3102.2576151674657,15:54:59.922740
Dist,0.7480314960629921,15:54:59.931940
HE2,2965.849243388488,15:54:59.939914
Dist,0.7874015748031497,15:54:59.942671
HE1,2956.6849556482407,15:54:59.943042
Dist,0.6299212598425197,15:54:59.952213
HE2,2999.5380159477468,15:54:59.959918
Dist,0.7086614173228347,15:54:59.962653
HE1,3009.0782346681335,15:54:59.962977
Dist,0.7480314960629921,15:54:59.972131
HE1,3681.7977528089887,15:54:59.979286
Dist,0.6692913385826772,15:54:59.982024
HE1,3301.0853282612975,15:54:59.997461
Dist,0.7874015748031497,15:55:00.000204
HE2,1478.429326753613,15:55:00.000484
Dist,0.7086614173228347,15:55:00.009645
HE1,3375.6068247666058,15:55:00.015219
Dist,0.7480314960629921,15:55:00.019128
HE2,3132.220299956438,15:55:00.019645
Dist,0.7086614173228347,15:55:00.028806
HE1,3407.0025045691464,15:55:00.032860
Dist,0.7086614173228347,15:55:00.038534
HE2,3063.734797482378,15:55:00.039228
Dist,0.7086614173228347,15:55:00.047831
HE1,3479.9800873942145,15:55:00.050078
Dist,0.7086614173228347,15:55:00.057489
HE2,3032.867421092592,15:55:00.059011
Dist,0.5905511811023623,15:55:00.066995
HE1,3468.994968640154,15:55:00.067363
Dist,0.7480314960629921,15:55:00.076536
HE2,3070.013785026777,15:55:00.078567
Dist,0.7086614173228347,15:55:00.086019
HE1,3168.0229615922053,15:55:00.086307
Dist,0.6692913385826772,15:55:00.095491
HE2,2999.8598164262726,15:55:00.098565
Dist,0.6692913385826772,15:55:00.104851
HE2,3044.9773131511124,15:55:00.118273
Dist,0.7480314960629921,15:55:00.121008
HE1,1715.2863715366527,15:55:00.121285
Dist,0.7086614173228347,15:55:00.130435
HE1,4311.061927194861,15:55:00.135207
Dist,0.6299212598425197,15:55:00.139702
HE1,3702.435450412676,15:55:00.151424
Dist,0.5905511811023623,15:55:00.154159
HE2,1520.3271934223005,15:55:00.157721
Dist,0.6692913385826772,15:55:00.163406
HE1,3791.289885202929,15:55:00.167237
Dist,0.7480314960629921,15:55:00.172898
HE2,3053.9936652791766,15:55:00.177366
Dist,0.6299212598425197,15:55:00.182457
